Date,Open,High,Low,Close,Adj Close,Volume
2022-01-01,382.583344,402.666656,264.003326,312.239990,312.239990,1916006400
2022-02-01,311.736664,315.923340,233.333328,290.143341,290.143341,1391126700
2022-03-01,289.893341,371.589996,252.013336,359.200012,359.200012,1729272900
2022-04-01,360.383331,384.290009,273.899994,290.253326,290.253326,1520959800
2022-05-01,286.923340,318.500000,206.856674,252.753326,252.753326,1948221600
2022-06-01,251.720001,264.209991,208.693329,224.473328,224.473328,2011227900
2022-07-01,227.000000,298.320007,216.166672,297.149994,297.149994,1744884000
2022-08-01,301.276672,314.666656,271.809998,275.609985,275.609985,1695263200
2022-09-01,272.579987,313.799988,262.470001,265.250000,265.250000,1299271000
2022-10-01,254.500000,257.500000,198.589996,227.539993,227.539993,1735263100
2022-11-01,234.050003,237.399994,166.190002,194.699997,194.699997,1885275300
2022-12-01,197.080002,198.919998,108.239998,123.180000,123.180000,2944247700
2023-01-01,118.470001,180.679993,101.809998,173.220001,173.220001,3897499400
2023-02-01,173.889999,217.649994,169.929993,205.710007,205.710007,3624845100
2023-03-01,206.210007,207.789993,163.910004,207.460007,207.460007,3311619900
2023-04-01,199.910004,202.690002,152.369995,164.309998,164.309998,2505176300
2023-05-01,163.169998,204.479996,158.830002,203.929993,203.929993,2681994800
2023-06-01,202.589996,276.989990,199.369995,261.769989,261.769989,3440477900
2023-07-01,276.489990,299.290009,254.119995,267.429993,267.429993,2392089000
2023-08-01,266.260010,266.470001,212.360001,258.079987,258.079987,2501580900
2023-09-01,257.260010,278.980011,234.580002,250.220001,250.220001,2439306100
2023-10-01,244.809998,268.940002,194.070007,200.839996,200.839996,2590570100
2023-11-01,204.039993,252.750000,197.850006,240.080002,240.080002,2650798400
2023-12-01,233.139999,265.130005,228.199997,248.479996,248.479996,2294598400
2024-01-01,250.080002,251.250000,180.059998,187.289993,187.289993,2343784600
2024-02-01,188.500000,205.600006,175.009995,201.880005,201.880005,2019907700
2024-03-01,200.520004,204.520004,172.410004,177.539993,177.539993,804073300
2024-03-12,177.770004,179.429993,172.410095,177.539993,177.539993,86753934